Page,Impressions,Clicks,CTR,Avg. position
http://propertymap.info/builder/Saya-Buildcon-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Assetz-East-Point-Sarjapura---ORR-Bangalore,<10,<10,-,9.8
http://propertymap.info/project/3-dimension-nh-58-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Saarrthi-Sovereign-Hinjewadi-Pune,<10,<10,-,9.0
http://propertymap.info/Data/KML/Proview Laboni.kml,<10,<10,-,1.0
http://propertymap.info/Data/Images_SocietyLogo/605.jpg,<10,<10,-,1.0
http://propertymap.info/project/Neumec-Chandellior-Court-Bandra---Andheri-Mumbai,<10,<10,-,1.0
http://propertymap.info/builder/krishna-estate-developers-pvt-ltd,<10,<10,-,1.0
http://propertymap.info/project/kingswood-court--crossing-republic-ghaziabad,<10,<10,-,2.8
http://propertymap.info/project/Ajnara-Homes-Noida-Extension-Greater-Noida,<10,<10,-,1.0
http://propertymap.info/kml/Oasis-Flora-Heights-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Neumec-Heights-Bandra---Andheri-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Merlin-Sapphire-New-Alipore-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/Provident-Harmony-Hebbal-Road-Bangalore,<10,<10,-,24
http://propertymap.info/project/Godrej-Gold-County-Tumkur-Road-Bangalore,<10,<10,-,28
http://propertymap.info/data/pdf/kw-srishti-phase-2-rajnagar-extn-ghaziabad.pdf,<10,<10,-,1.0
http://propertymap.info/project/carnation-residency-new-gurgaon-gurgaon,<10,<10,-,16
http://propertymap.info/project/Hiranandani-Estate-Thane-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Runwal-Elegante-Andheri-West-Mumbai,<10,<10,-,20
http://propertymap.info/builder/Vardhmann Promoters & Builders,<10,<10,-,1.0
http://propertymap.info/builder/DLF Group,<10,<10,-,1.0
http://propertymap.info/project/garden-terraces-golf-course-extn-road-gurgaon,<10,<10,-,15
http://propertymap.info/project/grand-woods-noida-expressway-noida,<10,<10,-,16
http://propertymap.info/data/pdf/bellevue-avenue-indirapuram-ghaziabad.pdf,<10,<10,-,1.0
http://propertymap.info/project/Fortune-Square-Rajarhat-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/Skyon-Golf-Course-Extn-Road-Gurgaon,<10,<10,-,1.0
http://propertymap.info/builder/Indiabulls-Real-Estate-Ltd,<10,<10,-,1.0
http://propertymap.info/builder/shree-ramdevbaba-developers-&-builders-ltd,<10,<10,-,1.0
http://propertymap.info/builder/Bestech India Pvt Ltd,<10,<10,-,2.9
http://propertymap.info/project/Acme-Oasis-Goregaon--Borivali-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Artha-Reviera-Electronic-City-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/sai-samridhi-nh-58-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Vaswani-Brentwood-Outer-Ring-Road-Bangalore,<10,<10,-,15
http://propertymap.info/project/officer-city-2-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Shreya-Developwell-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Holiday-Village-Express-Way-Noida,<10,<10,-,1.0
http://propertymap.info/project/Imperial-Court-Noida-Expressway-Noida,<10,<10,-,40
http://propertymap.info/project/Kolte-Patil-Raaga-Hennur-Road-Bangalore,<10,<10,-,12
http://propertymap.info/project/KLJ-Greens-Sector-77-Faridabad,<10,<10,-,36
http://propertymap.info/project/Arihant-Arham-Vashi---Panvel-Mumbai,<10,<10,-,32
http://propertymap.info/data/pdf/eastend-athena-noida-extension-noida.pdf,<10,<10,-,1.0
http://propertymap.info/project/GardeniaGateway-Sector-75-Noida,<10,<10,-,13
http://propertymap.info/project/Ackruti-Hillcrest-Andheri-East-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Nagarjuna-Meadows-Phase-Yelahanka-II,<10,<10,-,1.0
http://propertymap.info/project/Indiabulls-Greens-OMR-IT-Corridor-Chennai,<10,<10,-,1.0
http://propertymap.info/project/Cosmic-Italia-Vasundhara-Ghaziabad,<10,<10,-,2.6
http://propertymap.info/project/Trinoyoni-New-Alipore-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/SG-Homes-Vasundhara-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Classic-Residency-II-Crossing-Republic-Ghaziabad,<10,<10,-,23
http://propertymap.info/project/Seven-Hills-Sands-Puri-Bhubaneshwar,<10,<10,-,1.0
http://propertymap.info/Data/Images_ApartmentType/5353.jpg,<10,<10,-,1.0
http://propertymap.info/project/Buddh-Circuit-Studios-II-Yamuna-Expressway,<10,<10,-,10
http://propertymap.info/project/Kumar-City-Kalyaninagar-Pune,<10,<10,-,1.0
http://propertymap.info/PropertyQuestionAnswer.aspx,<10,<10,-,84
http://propertymap.info/project/mg-royale--nh-24-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Northern-Heights-Puri-Bhubaneshwar,<10,<10,-,1.0
http://propertymap.info/project/ansals-tanushree--nh-24-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/The-Residences-Sector-117-Noida,<10,<10,-,16
http://propertymap.info/project/AVJ-Ace-Platinum--Greater-Noida,<10,<10,-,6.5
http://propertymap.info/project/Siddha-Town-Madhyamgram-Rajarhat-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/Blossom-Greens-Sector-143-Noida,<10,<10,-,17
http://propertymap.info/builder/Unitech,<10,<10,-,1.0
http://propertymap.info/builder/Saviour-Builder-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Savvy-Swaraaj-Sports-Living-Jagatpur-Ahmedabad,<10,<10,-,1.0
http://propertymap.info/PropertyDocuments,<10,<10,-,1.0
http://propertymap.info/project/Ajmera-Infinity-Electronic-City-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Niharika-Residency-Khargarh-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Jaypee-The-Kove-Greater-Noida-Noida,<10,<10,-,8.6
http://propertymap.info/project/Eastern-Gates-Vasundhara-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Charms-India-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/raheja-vedaanta-independent-floors-dwarka-expressway-gurgaon,<10,<10,-,6.4
http://propertymap.info/project/SNN-Raj-Neeladri-Electronic-City-Bangalore,<10,<10,-,1.0
http://propertymap.info/builder/sjbuilders,<10,<10,-,1.0
http://propertymap.info/project/Tulip-Ivory-Sector-70-Gurgaon,<10,<10,-,8.8
http://propertymap.info/project/spaze-kalistaa-dwarka-expressway-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Klassic-(Duplex)-Noida-Expressway-Noida,<10,<10,-,27
http://propertymap.info/project/Jaypee-Udaan-Yamuna-Expressway,<10,<10,-,1.0
http://propertymap.info/project/Maitri-Park-Kurla---Chembur-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Upcountry-Express-Way-Noida,<10,<10,-,110
http://propertymap.info/project/Aurum-Sector-Omnicron-Greater-Noida,<10,<10,-,1.0
http://propertymap.info/builder/Rishabh-Buildcon-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/builder/L&T Infocity Limited,<10,<10,-,1.0
http://propertymap.info/project/Puravankara-Sunflower-Magadi-Road-Bangalore,<10,<10,-,4.8
http://propertymap.info/project/RMS-Lifestyle--Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/unnati-fortune-world-sector-144-noida,<10,<10,-,32
http://propertymap.info/project/Himalaya-Legend-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Vinay-Unique-Imperia-Virar-Mumbai,<10,<10,-,10
http://propertymap.info/builder/Shipra-Group,<10,<10,-,1.0
http://propertymap.info/builder/KDP-Buildwell-Private-Limited,<10,<10,-,1.0
http://propertymap.info/project/Century-Commanders-Vista-Yelahanka-New-Town-Bangalore,<10,<10,-,1.0
http://propertymap.info/builder/Sanchar-Nest-Sahkari-Awas-Samiti-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Boomerang-Residences-Sector-128-Noida,<10,<10,-,1.0
http://propertymap.info/project/Rajat-Flora-Garia-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/Godrej-E-City-Electronic-City-Bangalore,<10,<10,-,44
http://propertymap.info/builder/samindia-promoters-pvt-ltd,<10,<10,-,1.0
http://propertymap.info/project/Grande-Aqua-Terra-Noida-Expressway-Noida,<10,<10,-,1.0
http://propertymap.info/project/spaze-privy-sohna-road-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Panache-Anna-Nagar-Chennai,<10,<10,-,1.0
http://propertymap.info/project/Windsor-Plaza-Vasundhara-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Shah & Chheda Builders & Developers,<10,<10,-,1.0
http://propertymap.info/project/Prestige-Casabella-Electronic-City-Bangalore,<10,<10,-,40
http://propertymap.info/kml/Uniworth-Tranquil-Mysore-Road-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Mohan-Suburbia-Ambernath---Badlapur-Mumbai,<10,<10,-,6.8
http://propertymap.info/project/The-Avenues-Thiruvottiyur-Chennai,<10,<10,-,1.0
http://propertymap.info/builder/JNC-Constructions-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Aurum-Grande-Ghatkopar---Mulund-Mumbai,<10,<10,-,35
http://propertymap.info/project/DLF-Garden-City-NH-3-Indore,<10,<10,-,1.0
http://propertymap.info/project/Waterfront-Old-Madras-Road-Bangalore,<10,<10,-,140
http://propertymap.info/project/Sai-Solitaire-Khargarh-Mumbai,<10,<10,-,1.0
http://propertymap.info/data/pdf/Royal-Greens-Pataudi-Road-Gurgaon.pdf,<10,<10,-,1.0
http://propertymap.info/project/Kool-Homes-Solitaire-NIBM-Kondwa-Pune,<10,<10,-,1.0
http://propertymap.info/project/Tata-Amantra-Kalyan-Mumbai,<10,<10,-,12
http://propertymap.info/builder/Emaar-MGF-Land-Limited,<10,<10,-,1.0
http://propertymap.info/project/Jaypee-Greens-Kassia-Yamuna-Expressway,<10,<10,-,1.0
http://propertymap.info/project/Cest-La-Vie-Nandi-Hills-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Lilou-Villa-Bandra---Andheri-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/scc-heights-rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Asian-Aarvanss-Modern-Heights-Lal-Kuan-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Cosmic-Urban-Young-Yamuna-Expressway,<10,<10,-,7.5
http://propertymap.info/project/Ramky-Towers-Gachibowli-Hyderabad,<10,<10,-,1.0
http://propertymap.info/project/Prestige-Mayberry-Whitefield-Bangalore,<10,<10,-,29
http://propertymap.info/project/Century-Central-Kanakpura-Road-Bangalore,<10,<10,-,1.0
http://propertymap.info/builder/Gulsom Homez,<10,<10,-,1.0
http://propertymap.info/project/Bakeri-City-Makarba-Road-Ahmedabad,<10,<10,-,1.0
http://propertymap.info/project/Bakeri-Suprabh-Life-Style-Makarba-Road-Ahmedabad,<10,<10,-,1.0
http://propertymap.info/project/mrjkg-palm-resort--rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Panchsheel-Villas-Noida-Extension-Greater-Noida,<10,<10,-,8.3
http://propertymap.info/project/Skylark-Arcadia-Phase-2-Whitefield-Bangalore,<10,<10,-,9.7
http://propertymap.info/project/Rustomjee-Azziano-Thane-Mumbai,<10,<10,-,1.0
http://propertymap.info/builder/Earthspace Builders & Developers,<10,<10,-,4.0
http://propertymap.info/project/One-Enclave-Rajnagar-Extn-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Clover-Greens-Sarjapura---ORR-Bangalore,<10,<10,-,15
http://propertymap.info/project/Forest-Trails-Bhugaon-Pune,<10,<10,-,1.0
http://propertymap.info/project/JP-Conclave-Mira-Road-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/skm-cambrian-forest-pataudi-road-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/adani-m2k-oyster-grande-dwarka-expressway-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Vedaanta-Dwarka-Expressway-Gurgaon,<10,<10,-,9.0
http://propertymap.info/project/Namrata-Ecocity-Talegaon-Pune,<10,<10,-,1.0
http://propertymap.info/builder/Yash-Kirti-Infracity-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Sri-Avani-Ballygunge-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/Ramky-Serene-Woods-Hennur-Road-Bangalore,<10,<10,-,7.0
http://propertymap.info/project/Costa-Rica-Baner-Wakad-Area-Pune,<10,<10,-,1.0
http://propertymap.info/builder/Gunina Realtors & Builders,<10,<10,-,1.0
http://propertymap.info/project/milan-dronagiri-vasundhara-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Sidhartha-Buildhome-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Platinum-Noida-Extension-Noida,<10,<10,-,28
http://propertymap.info/project/Air-Rajarhat-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/wave-city-centre--noida,<10,<10,-,140
http://propertymap.info/project/The-Address-Ghatkopar---Mulund-Mumbai,<10,<10,-,32
http://propertymap.info/project/Parkwoods-Thane-Mumbai,<10,<10,-,22
http://propertymap.info/builder/MR-DD-Developers,<10,<10,-,1.0
http://propertymap.info/project/Ajnara-Grace-Rajnagar-Extn-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Shubhkamna-Advert,<10,<10,-,1.0
http://propertymap.info/project/Runwal-Greens-Ghatkopar---Mulund-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/beetle-lap-yamuna-expressway,<10,<10,-,1.0
http://propertymap.info/project/pioneer-araya-golf-course-extn-road-gurgaon,<10,<10,-,21
http://propertymap.info/project/Godrej-Prakriti-Phase-4-BT-Road-Kolkata,<10,<10,-,1.0
http://propertymap.info/kml/Tatvam-Villa-Sohna-Road-Gurgaon,<10,<10,-,1.0
http://propertymap.info/builder/SCC-Builders-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/m3m-polo-suites-golf-course-extn-road-gurgaon,<10,<10,-,2.4
http://propertymap.info/builder/Trishakti Promoters & Builders,<10,<10,-,1.0
http://propertymap.info/project/Maple-Leaf-Ghatkopar---Mulund-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/imperia-byron-sector-62-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Samruddhi-Evergreens-Ambernath---Badlapur-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Oculus-Chembur-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Merion-Residency-I-Crossing-Republic-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Marvel-Ganga-Fria-Wagholi-Pune,<10,<10,-,60
http://propertymap.info/project/Patel-Smondo-2-Electronic-City-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/m3m-merlin-golf-course-extn-road-gurgaon,<10,<10,-,5.4
http://propertymap.info/project/sv-rama-heights--rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Acropolis-Virar-Mumbai,<10,<10,-,16
http://propertymap.info/builder/Olive Builders & Developers Pvt Ltd,<10,<10,-,1.0
http://propertymap.info/project/Rumah-Bali-Thane-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Kamla-Estelle-Kurla---Chembur-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/emerald-court--sector-93a-noida,<10,<10,-,1.0
http://propertymap.info/project/shaurya-town--nh-58-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/KLJ-Espana-Sector-77-Faridabad,<10,<10,-,1.0
http://propertymap.info/project/Godrej-Prakriti-Phase-BT-Road-II,<10,<10,-,1.0
http://propertymap.info/project/Habitat-Crest-Whitefield-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Fairway-Apartments-Phase-1-Greater-Noida,<10,<10,-,1.0
http://propertymap.info/project/eastern-gates-vasundhara-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Uptown-Golf-Course-Extn-Road-Gurgaon,<10,<10,-,28
http://propertymap.info/project/logix-neo-world-express-way-noida,<10,<10,-,18
http://propertymap.info/builder/Meenal-Housing-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Cleo-County-Sector-121-Noida,<10,<10,-,12
http://propertymap.info/project/Sunrise-Symphony-Rajarhat-Kolkata,<10,<10,-,14
http://propertymap.info/project/Urbana-E-M-Bye-Pass-Kolkata,<10,<10,-,1.0
http://propertymap.info/builder/bestech-india-pvt-ltd,<10,<10,-,1.0
http://propertymap.info/project/Legacy-Celino-Hebbal-Road-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Homes121-Sector-121-Noida,<10,<10,-,17
http://propertymap.info/project/Ramprastha-Greens-Emerals-Heights-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Virendra Builders & Developers,<10,<10,-,1.0
http://propertymap.info/project/scc-heights-indirapuram-ghaziabad,<10,<10,-,24
http://propertymap.info/project/SHRI-Radha-SkyGardens-Noida-Extension-Noida,<10,<10,-,1.0
http://propertymap.info/project/Sunrise-Heights-E-M-Bye-Pass-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/sidhartha-ncr-lotus-pataudi-road-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Marvel-Bounty-Magarpatta-Road-Pune,<10,<10,-,1.0
http://propertymap.info/project/Lodha-Blue-Moon-Parel-Mumbai,<10,<10,-,43
http://propertymap.info/project/Constellation-Bandra---Andheri-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/studio9-towers-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Sai Krishna Builders & Developers,<10,<10,-,1.0
http://propertymap.info/project/Exotica-Eastern-Court-Crossing-Republic-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/devika-promoters-and-builders,<10,<10,-,1.0
http://propertymap.info/project/Orchid-Woods-Goregaon--Borivali-Mumbai,<10,<10,-,31
http://propertymap.info/project/Gardenia-Gitanjali-Vasundhara-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/uni-homes-3-sector-113-noida,<10,<10,-,1.0
http://propertymap.info/project/Rajwada-Grand-Kamalgazi-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/kristal-court-sector-128-noida,<10,<10,-,1.0
http://propertymap.info/builder/Sri Nandi Developers & Constructions,<10,<10,-,1.0
http://propertymap.info/builder/gaursons-india-pvt-ltd,<10,<10,-,1.0
http://propertymap.info/project/Keerthi-Royal-Palms-Hosur-Road-Bangalore,<10,<10,-,8.3
http://propertymap.info/project/Century-Breeze-Jakkur-Bangalore,<10,<10,-,1.0
http://propertymap.info/kml/Raison-Armor-Homes-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/satya-ville-de-rajnagar-extn-ghaziabad,<10,<10,-,6.3
http://propertymap.info/project/Palace-Heights-Noida-Extension-Noida,<10,<10,-,81
http://propertymap.info/project/Tanvi-Eminence-Dahisar-&-Beyond-II,<10,<10,-,1.0
http://propertymap.info/project/Experion-108-Heights-Dwarka-Expressway-Gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Raunak-City-Kalyan-Mumbai,<10,<10,-,24
http://propertymap.info/project/Wellnest-Palmsville-Devanahalli-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Inora-Park-Undri-Pune,<10,<10,-,9.7
http://propertymap.info/project/klassic-heights-sector-129-noida,<10,<10,-,1.0
http://propertymap.info/project/Earth-Copia-Dwarka-Expressway-Gurgaon,<10,<10,-,21
http://propertymap.info/project/Merlin-Warden-Lakeview-Jessore-Road-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/Equinox-Waters-Edge-Hebbal-Road-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/KDP-Ethos-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Eastern-Heights-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/Data/Images_ApartmentType/93.gif,<10,<10,-,1.0
http://propertymap.info/project/jaipuria-apartment--crossing-republic-ghaziabad,<10,<10,-,30
http://propertymap.info/project/Hyde-Park-Banerghatta-Road-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Crescent-Parc-Ebony-Height-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Ansal-Orchard-Greens-Gomti-Nagar-Lucknow,<10,<10,-,1.0
http://propertymap.info/project/express-greens-vaishali-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Hiranandani-Estate-Rodas-Enclave-Thane-Mumbai,<10,<10,-,2.0
http://propertymap.info/project/Marg-Pushkara-OMR-IT-Corridor-Chennai,<10,<10,-,10
http://propertymap.info/project/Legacy-Estilo-Yelahanka-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Tata-The-Promont-Banashankari-Bangalore,<10,<10,-,45
http://propertymap.info/project/Arihant-Abhilasha-Khargarh-Mumbai,<10,<10,-,15
http://propertymap.info/builder/SM BUILDERS & PROMOTERS,<10,<10,-,1.0
http://propertymap.info/builder/jaypee-group,<10,<10,-,1.0
http://propertymap.info/project/Park-Avenue-OMR-IT-Corridor-Chennai,<10,<10,-,1.0
http://propertymap.info/project/9-Green-Park-Sahakar-Nagar-Pune,<10,<10,-,1.0
http://propertymap.info/builder/L&T Realty Limited,<10,<10,-,1.0
http://propertymap.info/project/GM-Infinite-Silver-Springfield-Haines-Road-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Neumec--Sanskriti-Ghatkopar---Mulund-Mumbai,<10,<10,-,1.0
http://propertymap.info/builder/Tashee-Group,<10,<10,-,1.0
http://propertymap.info/kml/Nest-Devanahalli-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Eden-City-Maheshtala-Mahesthala-Kolkata,<10,<10,-,20
http://propertymap.info/project/Lotus-Panache-Island-Noida-Expressway-Noida,<10,<10,-,1.0
http://propertymap.info/project/Ackruti-Gardenia-Dahisar-&-Beyond-Mumbai,<10,<10,-,8.0
http://propertymap.info/project/Sports-City-Sector-Mu-Greater-Noida,<10,<10,-,1.0
http://propertymap.info/project/Realtech-Maya-Rajarhat-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/the-willows-noida-expressway-noida,<10,<10,-,1.0
http://propertymap.info/project/gardenia-golf-city-sector-50-noida,<10,<10,-,15
http://propertymap.info/project/Omaxe-Residency-Phase-1-Gomti-Nagar-Lucknow,<10,<10,-,1.0
http://propertymap.info/project/Ittina-Tattva-Saras-Koramangala-(SE)-Bangalore,<10,<10,-,1.0
http://propertymap.info/builder/Gokul Builders & Developers,<10,<10,-,1.0
http://propertymap.info/project/Ramprastha-Greens-Pearl-Court-Indirapuram-Ghaziabad,<10,<10,-,5.4
http://propertymap.info/project/Akshaya-Abov-OMR-IT-Corridor-Chennai,<10,<10,-,6.7
http://propertymap.info/project/Divyansh-Fabio--Crossing-Republic-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/ACE Contracting & Engineering Corporation,<10,<10,-,1.0
http://propertymap.info/project/Team-Taurus-Wow-Rajarhat-Kolkata,<10,<10,-,5.3
http://propertymap.info/project/Paras-Dews-Dwarka-Expressway-Gurgaon,<10,<10,-,28
http://propertymap.info/Data/Images_ApartmentType/5528.jpg,<10,<10,-,1.0
http://propertymap.info/project/SNN-Raj-Lakeview-Phase-II-BTM-Layout-Bangalore,<10,<10,-,3.7
http://propertymap.info/project/Logix-Empire-Estate--Greater-Noida,<10,<10,-,19
http://propertymap.info/project/Realtech-Titli-Rajarhat-Kolkata,<10,<10,-,1.0
http://propertymap.info/builder/Megh Mayur Builder & Organisers,<10,<10,-,1.0
http://propertymap.info/project/Ajnara-London-Square--Yamuna-Expressway,<10,<10,-,1.0
http://propertymap.info/project/Knight-Court-Sector-128-Noida,<10,<10,-,1.0
http://propertymap.info/project/Alta-Monte-Goregaon--Borivali-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/aura-chimera-nh-58-ghaziabad,<10,<10,-,7.5
http://propertymap.info/builder/Krishna Builders & Developers,<10,<10,-,1.0
http://propertymap.info/project/Konark-Meadows-Wagholi-Pune,<10,<10,-,20
http://propertymap.info/project/Anthea-Floors-Sector-70-Gurgaon,<10,<10,-,1.0
http://propertymap.info/project/SkytechMatrott-Sector-76-Noida,<10,<10,-,30
http://propertymap.info/project/sps-residency-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Purva-Windermere-OMR-IT-Corridor-Chennai,<10,<10,-,50
http://propertymap.info/project/gaur-grandeur-2-sector-119-noida,<10,<10,-,1.0
http://propertymap.info/project/Vaishnavi-Commune-Sarjapura---ORR-Bangalore,<10,<10,-,26
http://propertymap.info/builder/Vedantam-group,<10,<10,-,1.0
http://propertymap.info/project/Hicons-Aura-Bandra---Andheri-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/cosmic-italia-vasundhara-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Gaursons-India-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Ekta-Everglades-Bandra---Andheri-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/BA-Vermont-Wagholi-Pune,<10,<10,-,1.0
http://propertymap.info/project/grande-aqua-terra-noida-expressway-noida,<10,<10,-,1.0
http://propertymap.info/project/Ittina-Mahavir-Electronic-City-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Gulmohur-Garden-Phase-II-Indirapuram-Ghaziabad,<10,<10,-,5.0
http://propertymap.info/Data/Images_Society/16_6.gif,<10,<10,-,1.0
http://propertymap.info/project/Bakeri-Sakshat-Makarba-Road-Ahmedabad,<10,<10,-,1.0
http://propertymap.info/project/rajnagar-residency-indirapuram-ghaziabad,<10,<10,-,47
http://propertymap.info/project/Ireo-Five-Rivers-Panchkula-Chandigarh,<10,<10,-,1.0
http://propertymap.info/Data/Images_ApartmentType/5351.jpg,<10,<10,-,1.0
http://propertymap.info/project/vrinda-city-rajnagar-extn-ghaziabad,<10,<10,-,54
http://propertymap.info/project/Kristal-Court-Sector-128-Noida,<10,<10,-,9.5
http://propertymap.info/project/Sushant-Aquapolis-NH-24-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/RD-Home-Developers-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/builder/DLF-Group,<10,<10,-,1.0
http://propertymap.info/project/Marvel-Aquanas-Kharadi-Pune,<10,<10,-,8.8
http://propertymap.info/project/bptp-park-generations-dwarka-expressway-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Necklace-Pride-Hussain-Sagar-Lake-Hyderabad,<10,<10,-,1.0
http://propertymap.info/project/Navaratna-GST-Road-Chennai,<10,<10,-,1.0
http://propertymap.info/project/Arihant-Amisha-Panvel-Mumbai,<10,<10,-,8.3
http://propertymap.info/project/lotus-peak--noida,<10,<10,-,1.0
http://propertymap.info/project/shipra-sky-city-indirapuram-ghaziabad,<10,<10,-,4.8
http://propertymap.info/project/Dream-Park-Garia-Kolkata,<10,<10,-,1.0
http://propertymap.info/builder/Godrej-Properties-Limited,<10,<10,-,1.0
http://propertymap.info/project/jr-village-ii-rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Ravinanda-Sky-Lights-Wagholi-Pune,<10,<10,-,1.0
http://propertymap.info/project/Ajnara-Pride-Vasundhara-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Mantri-Serenity-Kanakpura-Road-Bangalore,<10,<10,-,32
http://propertymap.info/project/Park-Elite-Premium-Sector-85-Faridabad,<10,<10,-,1.0
